EmployeeId,ReviewDate,PerformanceRating
1273,2015-04-10,3
1273,2016-04-11,3
1273,2017-04-11,3
1273,2018-04-11,4
1273,2019-04-11,4
1274,2016-01-26,4
1274,2017-01-25,4
1274,2018-01-25,4
1274,2019-01-25,3
1275,2014-07-02,4
1275,2015-07-02,4
1275,2016-07-01,3
1275,2017-07-03,3
1275,2018-07-03,2
1275,2019-07-03,3
1276,2017-01-30,3
1276,2018-01-30,4
1276,2019-01-30,3
1277,2017-05-24,4
1277,2018-05-24,3
1277,2019-05-24,1
1278,2018-05-15,4
1278,2019-05-15,4
1279,2013-08-13,3
1279,2014-08-13,2
1279,2015-08-13,2
1279,2016-08-12,2
1279,2017-08-14,2
1279,2018-08-14,2
1279,2019-08-14,4
1280,2014-06-30,3
1280,2015-06-30,3
1280,2016-06-29,5
1280,2017-06-29,4
1280,2018-06-29,2
1280,2019-07-01,4
1281,2011-01-31,3
1281,2012-01-31,2
1281,2013-01-30,3
1281,2014-01-30,2
1281,2015-01-30,2
1281,2016-02-01,2
1281,2017-01-31,5
1281,2018-01-31,4
1281,2019-01-31,4
1282,2015-08-24,3
1282,2016-08-23,3
1282,2017-08-23,2
1282,2018-08-23,5
1282,2019-08-23,3
1283,2014-09-15,3
1283,2015-09-15,3
1283,2016-09-14,4
1283,2017-09-14,3
1283,2018-09-14,3
1283,2019-09-16,3
1284,2017-06-09,3
1284,2018-06-11,3
1284,2019-06-11,2
1285,2019-10-03,3
1286,2012-09-20,5
1286,2013-09-20,3
1286,2014-09-22,4
1286,2015-09-22,4
1286,2016-09-21,3
1286,2017-09-21,4
1286,2018-09-21,4
1287,2017-04-28,4
1287,2018-04-30,5
1287,2019-04-30,3
1288,2016-06-03,4
1288,2017-06-05,2
1288,2018-06-05,3
1288,2019-06-05,4
1289,2016-04-29,3
1289,2017-05-01,3
1289,2018-05-01,3
1289,2019-05-01,5
1291,2018-01-16,2
1291,2019-01-16,4
1292,1996-08-26,4
1292,1997-08-26,4
1292,1998-08-26,3
1292,1999-08-26,4
1292,2000-08-25,3
1292,2001-08-27,2
1292,2002-08-27,4
1292,2003-08-27,3
1292,2004-08-26,2
1292,2005-08-26,3
1292,2006-08-28,4
1292,2007-08-28,3
1292,2008-08-27,4
1292,2009-08-27,3
1292,2010-08-27,3
1292,2011-08-29,4
1292,2012-08-28,4
1292,2013-08-28,4
1292,2014-08-28,4
1292,2015-08-28,2
1292,2016-08-29,3
1292,2017-08-29,4
1292,2018-08-29,4
1293,2018-05-15,3
1293,2019-05-15,4
1294,2012-11-19,5
1294,2013-11-19,4
1294,2014-11-19,3
1294,2015-11-19,3
1294,2016-11-18,5
1294,2017-11-20,3
1294,2018-11-20,4
1295,2012-07-30,3
1295,2013-07-30,3
1295,2014-07-30,3
1295,2015-07-30,3
1295,2016-07-29,4
1295,2017-07-31,3
1295,2018-07-31,2
1295,2019-07-31,3
1296,2015-10-05,3
1296,2016-10-04,4
1296,2017-10-04,3
1296,2018-10-04,3
1296,2019-10-04,2
1297,2018-08-27,4
1297,2019-08-27,5
1298,2017-08-10,2
1298,2018-08-10,4
1298,2019-08-12,4
1299,2017-11-01,3
1299,2018-11-01,3
1299,2019-11-01,3
1301,2013-12-09,3
1301,2014-12-09,4
1301,2015-12-09,3
1301,2016-12-08,2
1301,2017-12-08,4
1301,2018-12-10,3
1301,2019-12-10,3
1302,2016-08-18,4
1302,2017-08-18,3
1302,2018-08-20,2
1302,2019-08-20,3
1303,2010-11-15,3
1303,2011-11-15,3
1303,2012-11-14,3
1303,2013-11-14,2
1303,2014-11-14,4
1303,2015-11-16,4
1303,2016-11-15,5
1303,2017-11-15,4
1303,2018-11-15,3
1303,2019-11-15,4
1304,2015-09-24,3
1304,2016-09-23,3
1304,2017-09-25,5
1304,2018-09-25,4
1304,2019-09-25,4
1307,2017-02-02,4
1307,2018-02-02,4
1307,2019-02-04,3
1309,2017-08-14,3
1309,2018-08-14,3
1309,2019-08-14,2
1310,2015-10-05,4
1310,2016-10-04,2
1310,2017-10-04,3
1310,2018-10-04,1
1310,2019-10-04,3
1311,2017-02-13,4
1311,2018-02-13,4
1311,2019-02-13,2
1312,2011-09-26,3
1312,2012-09-25,5
1312,2013-09-25,3
1312,2014-09-25,3
1312,2015-09-25,4
1312,2016-09-26,4
1312,2017-09-26,2
1312,2018-09-26,3
1312,2019-09-26,4
1313,2017-10-24,3
1313,2018-10-24,3
1313,2019-10-24,5
1316,2018-08-20,3
1316,2019-08-20,5
1317,2015-01-22,4
1317,2016-01-22,5
1317,2017-01-23,4
1317,2018-01-23,3
1317,2019-01-23,2
1318,2019-10-01,2
1319,2016-08-17,4
1319,2017-08-17,3
1319,2018-08-17,3
1319,2019-08-19,4
1320,2012-10-29,3
1320,2013-10-29,4
1320,2014-10-29,4
1320,2015-10-29,4
1320,2016-10-28,3
1320,2017-10-30,4
1320,2018-10-30,4
1320,2019-10-30,4
1321,2016-11-14,3
1321,2017-11-14,4
1321,2018-11-14,3
1321,2019-11-14,4
1322,2016-12-12,3
1322,2017-12-12,3
1322,2018-12-12,3
1322,2019-12-12,3
1323,2014-10-27,5
1323,2015-10-27,1
1323,2016-10-26,3
1323,2017-10-26,3
1323,2018-10-26,4
1324,2014-08-27,3
1324,2015-08-27,2
1324,2016-08-26,3
1324,2017-08-28,4
1324,2018-08-28,5
1324,2019-08-28,4
1325,2017-10-20,3
1325,2018-10-22,3
1325,2019-10-22,4
1326,2018-02-12,4
1326,2019-02-12,3
1327,2009-01-30,2
1327,2010-02-01,3
1327,2011-02-01,3
1327,2012-02-01,3
1327,2013-01-31,3
1327,2014-01-31,3
1327,2015-02-02,2
1327,2016-02-02,1
1327,2017-02-01,2
1327,2018-02-01,2
1327,2019-02-01,4
1328,2015-07-13,2
1328,2016-07-12,3
1328,2017-07-12,3
1328,2018-07-12,3
1328,2019-07-12,4
1330,2010-02-08,3
1330,2011-02-08,2
1330,2012-02-08,3
1330,2013-02-07,3
1330,2014-02-07,5
1330,2015-02-09,3
1330,2016-02-09,4
1330,2017-02-08,3
1330,2018-02-08,2
1330,2019-02-08,4
1331,2016-07-04,3
1331,2017-07-04,3
1331,2018-07-04,3
1331,2019-07-04,3
1332,2011-05-16,3
1332,2012-05-15,2
1332,2013-05-15,4
1332,2014-05-15,2
1332,2015-05-15,2
1332,2016-05-16,3
1332,2017-05-16,4
1332,2018-05-16,5
1332,2019-05-16,3
1333,2014-06-30,2
1333,2015-06-30,3
1333,2016-06-29,4
1333,2017-06-29,3
1333,2018-06-29,4
1334,2017-07-12,4
1334,2018-07-12,4
1334,2019-07-12,3
1335,2017-12-25,3
1335,2018-12-25,5
1335,2019-12-25,3
1337,2016-04-11,3
1337,2017-04-11,4
1337,2018-04-11,3
1337,2019-04-11,5
1338,2006-05-03,5
1338,2007-05-03,3
1338,2008-05-02,4
1338,2009-05-04,4
1338,2010-05-04,2
1338,2011-05-04,3
1338,2012-05-03,2
1338,2013-05-03,2
1338,2014-05-05,3
1338,2015-05-05,2
1338,2016-05-04,3
1338,2017-05-04,4
1338,2018-05-04,3
1338,2019-05-06,3
1339,2017-09-27,3
1339,2018-09-27,3
1339,2019-09-27,2
1340,2016-09-19,5
1340,2017-09-19,3
1340,2018-09-19,1
1340,2019-09-19,5
1341,2019-09-02,3
1343,2017-04-10,3
1343,2018-04-10,4
1343,2019-04-10,4
1344,2018-04-17,2
1344,2019-04-17,3
1345,2012-06-18,3
1345,2013-06-18,3
1345,2014-06-18,2
1345,2015-06-18,3
1345,2016-06-17,3
1345,2017-06-19,4
1345,2018-06-19,4
1346,2019-01-16,2
1347,2018-03-19,5
1347,2019-03-19,3
1348,2015-04-17,5
1348,2016-04-18,5
1348,2017-04-18,4
1348,2018-04-18,3
1348,2019-04-18,3
1349,2016-05-02,4
1349,2017-05-02,5
1349,2018-05-02,3
1349,2019-05-02,4
1350,2014-06-04,3
1350,2015-06-04,4
1350,2016-06-03,3
1350,2017-06-05,3
1350,2018-06-05,3
1350,2019-06-05,3
1351,2018-05-14,3
1351,2019-05-14,5
1352,2018-12-18,2
1352,2019-12-18,4
1354,2017-04-17,4
1354,2018-04-17,3
1354,2019-04-17,3
1355,2016-04-25,4
1355,2017-04-25,4
1355,2018-04-25,4
1355,2019-04-25,3
1356,2016-03-07,3
1356,2017-03-07,2
1356,2018-03-07,3
1356,2019-03-07,4
1358,2013-07-26,5
1358,2014-07-28,3
1358,2015-07-28,3
1358,2016-07-27,3
1358,2017-07-27,3
1358,2018-07-27,4
1359,2015-11-23,3
1359,2016-11-22,2
1359,2017-11-22,4
1359,2018-11-22,4
1359,2019-11-22,5
1361,2016-06-06,4
1361,2017-06-06,4
1361,2018-06-06,4
1361,2019-06-06,4
1362,2009-02-12,4
1362,2010-02-12,4
1362,2011-02-14,4
1362,2012-02-14,3
1362,2013-02-13,5
1362,2014-02-13,5
1362,2015-02-13,1
1362,2016-02-15,5
1362,2017-02-14,3
1362,2018-02-14,5
1362,2019-02-14,4
1364,2017-05-01,3
1364,2018-05-01,3
1364,2019-05-01,3
1365,2015-04-13,4
1365,2016-04-12,3
1365,2017-04-12,3
1365,2018-04-12,2
1365,2019-04-12,4
1366,2015-12-07,4
1366,2016-12-06,2
1366,2017-12-06,4
1366,2018-12-06,4
1366,2019-12-06,2
1367,2011-09-26,4
1367,2012-09-25,3
1367,2013-09-25,4
1367,2014-09-25,3
1367,2015-09-25,4
1367,2016-09-26,3
1367,2017-09-26,2
1367,2018-09-26,4
1367,2019-09-26,4
1369,2014-09-26,3
1369,2015-09-28,2
1369,2016-09-27,4
1369,2017-09-27,3
1369,2018-09-27,4
1369,2019-09-27,3
1370,2015-12-28,3
1370,2016-12-27,4
1370,2017-12-27,3
1370,2018-12-27,2
1370,2019-12-27,3
1371,2019-05-16,5
1373,2016-03-15,5
1373,2017-03-15,3
1373,2018-03-15,4
1373,2019-03-15,1
1376,1997-03-25,5
1376,1998-03-25,4
1376,1999-03-25,3
1376,2000-03-24,3
1376,2001-03-26,4
1376,2002-03-26,4
1376,2003-03-26,3
1376,2004-03-25,3
1376,2005-03-25,4
1376,2006-03-27,3
1376,2007-03-27,4
1376,2008-03-26,5
1376,2009-03-26,2
1376,2010-03-26,3
1376,2011-03-28,2
1376,2012-03-27,4
1376,2013-03-27,4
1376,2014-03-27,3
1376,2015-03-27,4
1376,2016-03-28,3
1376,2017-03-28,2
1376,2018-03-28,4
1376,2019-03-28,2
1377,2016-04-11,2
1377,2017-04-11,2
1377,2018-04-11,4
1377,2019-04-11,4
1378,2014-08-12,4
1378,2015-08-12,3
1378,2016-08-11,4
1378,2017-08-11,4
1378,2018-08-13,4
1378,2019-08-13,3
1379,2018-08-13,3
1379,2019-08-13,4
1380,2018-06-25,3
1380,2019-06-25,3
1381,2015-09-21,2
1381,2016-09-20,4
1381,2017-09-20,4
1381,2018-09-20,3
1382,2015-08-03,3
1382,2016-08-02,3
1382,2017-08-02,3
1382,2018-08-02,3
1382,2019-08-02,3
1383,2012-01-09,5
1383,2013-01-08,3
1383,2014-01-08,2
1383,2015-01-08,4
1383,2016-01-08,3
1383,2017-01-09,4
1383,2018-01-09,4
1383,2019-01-09,3
1385,2018-10-10,3
1385,2019-10-10,3
1386,2019-07-15,3
1387,2014-06-02,3
1387,2015-06-02,3
1387,2016-06-01,4
1387,2017-06-01,3
1387,2018-06-01,4
1387,2019-06-03,4
1388,2018-08-15,3
1388,2019-08-15,4
1389,2016-08-15,4
1389,2017-08-15,3
1389,2018-08-15,4
1389,2019-08-15,4
1390,2015-07-06,4
1390,2016-07-05,4
1390,2017-07-05,3
1390,2018-07-05,3
1392,2014-01-15,4
1392,2015-01-15,3
1392,2016-01-15,3
1392,2017-01-16,5
1392,2018-01-16,4
1392,2019-01-16,3
1393,2016-06-27,2
1393,2017-06-27,3
1393,2018-06-27,2
1393,2019-06-27,5
1395,2015-06-29,3
1395,2016-06-28,2
1395,2017-06-28,3
1395,2018-06-28,3
1395,2019-06-28,3
1396,2015-07-31,2
1396,2016-08-01,2
1396,2017-08-01,4
1396,2018-08-01,2
1396,2019-08-01,2
1397,2016-03-18,3
1397,2017-03-20,4
1397,2018-03-20,3
1397,2019-03-20,4
1398,2018-03-12,2
1398,2019-03-12,5
1399,2017-02-07,2
1399,2018-02-07,4
1399,2019-02-07,4
1400,2014-12-18,4
1400,2015-12-18,3
1400,2016-12-19,2
1400,2017-12-19,3
1400,2018-12-19,3
1400,2019-12-19,4
1402,2018-05-07,2
1405,2016-08-16,3
1405,2017-08-16,3
1405,2018-08-16,4
1406,2010-09-03,3
1406,2011-09-05,2
1406,2012-09-04,5
1406,2013-09-04,3
1406,2014-09-04,5
1406,2015-09-04,3
1406,2016-09-05,3
1406,2017-09-05,2
1406,2018-09-05,3
1407,2014-06-05,2
1407,2015-06-05,3
1407,2016-06-06,4
1407,2017-06-06,3
1407,2018-06-06,5
1407,2019-06-06,4
1408,2018-05-17,3
1408,2019-05-17,4
1409,2016-12-26,3
1409,2017-12-26,4
1409,2018-12-26,2
1410,2019-03-04,4
1412,2017-12-18,4
1412,2018-12-18,4
1412,2019-12-18,3
1413,2014-11-24,4
1413,2015-11-24,3
1413,2016-11-23,4
1413,2017-11-23,4
1413,2018-11-23,3
1413,2019-11-25,4
1414,2019-05-20,5
1416,2016-05-23,3
1416,2017-05-23,4
1416,2018-05-23,3
1416,2019-05-23,3
1417,2016-02-29,3
1417,2017-02-28,4
1417,2018-02-28,4
1417,2019-02-28,3
1420,2010-06-25,5
1420,2011-06-27,3
1420,2012-06-26,3
1420,2013-06-26,2
1420,2014-06-26,4
1420,2015-06-26,4
1420,2016-06-27,3
1420,2017-06-27,3
1420,2018-06-27,4
1420,2019-06-27,3
1421,2014-07-03,3
1421,2015-07-03,2
1421,2016-07-04,3
1421,2017-07-04,4
1421,2018-07-04,4
1421,2019-07-04,4
1422,2017-05-26,5
1422,2018-05-28,3
1422,2019-05-28,4
1423,2015-03-23,3
1423,2016-03-22,3
1423,2017-03-22,2
1423,2018-03-22,4
1423,2019-03-22,3
1424,2016-02-12,4
1424,2017-02-13,3
1424,2018-02-13,2
1424,2019-02-13,3
1425,2015-04-13,4
1425,2016-04-12,5
1425,2017-04-12,3
1425,2018-04-12,3
1425,2019-04-12,3
1426,2018-05-14,4
1426,2019-05-14,3
1427,2013-11-27,3
1427,2014-11-27,5
1427,2015-11-27,4
1427,2016-11-28,5
1427,2017-11-28,4
1427,2018-11-28,3
1427,2019-11-28,3
1428,2019-10-08,3
1429,2015-07-10,4
1429,2016-07-11,3
1429,2017-07-11,3
1429,2018-07-11,4
1429,2019-07-11,4
1430,2014-07-14,4
1430,2015-07-14,4
1430,2016-07-13,4
1430,2017-07-13,4
1430,2018-07-13,3
1430,2019-07-15,3
1431,2018-05-24,4
1431,2019-05-24,3
1433,2019-08-07,4
1435,2018-02-26,5
1435,2019-02-26,5
1436,2018-05-10,4
1436,2019-05-10,4
1437,2012-01-03,3
1437,2013-01-02,3
1437,2014-01-02,4
1437,2015-01-02,3
1437,2016-01-04,5
1437,2017-01-03,2
1437,2018-01-03,3
1437,2019-01-03,3
1438,2019-04-01,2
1439,2013-05-14,4
1439,2014-05-14,4
1439,2015-05-14,3
1439,2016-05-13,4
1439,2017-05-15,4
1439,2018-05-15,3
1439,2019-05-15,3
1441,2016-03-24,2
1441,2017-03-24,2
1441,2018-03-26,5
1441,2019-03-26,4
1442,2017-12-15,3
1442,2018-12-17,3
1442,2019-12-17,3
1443,2012-09-07,3
1443,2013-09-09,3
1443,2014-09-09,4
1443,2015-09-09,4
1443,2016-09-08,2
1443,2017-09-08,4
1443,2018-09-10,5
1443,2019-09-10,4
1444,2011-05-23,3
1444,2012-05-22,4
1444,2013-05-22,4
1444,2014-05-22,4
1444,2015-05-22,3
1444,2016-05-23,3
1444,2017-05-23,3
1444,2018-05-23,3
1444,2019-05-23,4
1445,2017-01-09,4
1445,2018-01-09,3
1445,2019-01-09,4
1446,2014-04-14,4
1446,2015-04-14,4
1446,2016-04-13,3
1446,2017-04-13,4
1446,2018-04-13,3
1446,2019-04-15,4
1447,2013-08-05,5
1447,2014-08-05,4
1447,2015-08-05,3
1447,2016-08-04,4
1447,2017-08-04,1
1447,2018-08-06,4
1447,2019-08-06,3
1448,2018-07-17,4
1448,2019-07-17,4
1450,2012-02-21,5
1450,2013-02-20,3
1450,2014-02-20,4
1450,2015-02-20,4
1450,2016-02-22,3
1450,2017-02-21,3
1450,2018-02-21,3
1450,2019-02-21,5
1451,2017-08-28,3
1451,2018-08-28,2
1452,2015-03-02,4
1452,2016-03-01,2
1452,2017-03-01,4
1452,2018-03-01,3
1452,2019-03-01,2
1453,2011-10-12,3
1453,2012-10-11,3
1453,2013-10-11,4
1453,2014-10-13,5
1453,2015-10-13,3
1453,2016-10-12,4
1453,2017-10-12,5
1453,2018-10-12,3
1453,2019-10-14,3
1454,2011-04-27,3
1454,2012-04-26,2
1454,2013-04-26,4
1454,2014-04-28,2
1454,2015-04-28,3
1454,2016-04-27,3
1454,2017-04-27,4
1454,2018-04-27,2
1455,2016-04-01,2
1455,2017-04-03,4
1455,2018-04-03,4
1456,2019-04-08,4
1457,2019-07-15,4
1458,2010-03-31,3
1458,2011-03-31,4
1458,2012-03-30,3
1458,2013-04-01,3
1458,2014-04-01,2
1458,2015-04-01,3
1458,2016-03-31,3
1458,2017-03-31,4
1458,2018-04-02,3
1458,2019-04-02,3
1460,2012-05-01,3
1460,2013-05-01,5
1460,2014-05-01,5
1460,2015-05-01,2
1460,2016-05-02,3
1460,2017-05-02,3
1460,2018-05-02,5
1460,2019-05-02,3
1461,2016-10-11,3
1461,2017-10-11,3
1461,2018-10-11,3
1461,2019-10-11,3
1462,2015-04-30,2
1462,2016-04-29,3
1462,2017-05-01,2
1462,2018-05-01,2
1462,2019-05-01,3
1464,2017-01-23,3
1464,2018-01-23,3
1464,2019-01-23,3
1465,2018-06-07,4
1465,2019-06-07,3
1466,2016-05-30,3
1466,2017-05-30,3
1466,2018-05-30,2
1466,2019-05-30,3
1467,2016-02-09,5
1467,2017-02-08,3
1467,2018-02-08,2
1467,2019-02-08,3
1469,2018-04-10,3
1469,2019-04-10,3
1470,2017-02-20,4
1470,2018-02-20,4
1470,2019-02-20,2
1471,2015-07-06,4
1471,2016-07-05,2
1471,2017-07-05,4
1471,2018-07-05,4
1471,2019-07-05,2
1474,2015-09-30,3
1474,2016-09-29,4
1474,2017-09-29,3
1474,2018-10-01,4
1474,2019-10-01,3
1475,2018-01-03,4
1475,2019-01-03,4
1476,2012-07-24,3
1476,2013-07-24,3
1476,2014-07-24,2
1476,2015-07-24,3
1476,2016-07-25,3
1476,2017-07-25,2
1476,2018-07-25,4
1476,2019-07-25,3
1477,2018-10-08,5
1477,2019-10-08,3
1478,2015-07-22,4
1478,2016-07-21,3
1478,2017-07-21,4
1478,2018-07-23,3
1479,2016-03-24,4
1479,2017-03-24,3
1479,2018-03-26,3
1479,2019-03-26,3
1480,2015-06-22,3
1480,2016-06-21,2
1480,2017-06-21,3
1480,2018-06-21,3
1480,2019-06-21,5
1482,2019-10-28,3
1483,2015-09-07,2
1483,2016-09-06,4
1483,2017-09-06,3
1483,2018-09-06,3
1483,2019-09-06,4
1485,2017-07-19,4
1485,2018-07-19,4
1485,2019-07-19,3
1487,1995-05-25,5
1487,1996-05-24,4
1487,1997-05-26,4
1487,1998-05-26,3
1487,1999-05-26,5
1487,2000-05-25,5
1487,2001-05-25,3
1487,2002-05-27,3
1487,2003-05-27,4
1487,2004-05-26,4
1487,2005-05-26,2
1487,2006-05-26,4
1487,2007-05-28,4
1487,2008-05-27,3
1487,2009-05-27,4
1487,2010-05-27,3
1487,2011-05-27,2
1487,2012-05-28,4
1487,2013-05-28,4
1487,2014-05-28,2
1487,2015-05-28,4
1487,2016-05-27,2
1487,2017-05-29,3
1487,2018-05-29,3
1489,2019-12-19,5
1490,2014-11-03,3
1490,2015-11-03,2
1490,2016-11-02,3
1490,2017-11-02,3
1490,2018-11-02,3
1490,2019-11-04,3
1491,2015-01-23,3
1491,2016-01-25,5
1491,2017-01-24,3
1491,2018-01-24,2
1491,2019-01-24,5
1492,2012-07-30,2
1492,2013-07-30,2
1492,2014-07-30,3
1492,2015-07-30,4
1492,2016-07-29,3
1492,2017-07-31,3
1492,2018-07-31,3
1492,2019-07-31,4
1494,2017-12-14,4
1494,2018-12-14,2
1495,2016-07-06,3
1495,2017-07-06,4
1495,2018-07-06,4
1496,2011-05-26,3
1496,2012-05-25,2
1496,2013-05-27,3
1496,2014-05-27,3
1496,2015-05-27,3
1496,2016-05-26,2
1496,2017-05-26,4
1496,2018-05-28,3
1496,2019-05-28,3
1499,2013-07-05,3
1499,2014-07-07,4
1499,2015-07-07,5
1499,2016-07-06,3
1499,2017-07-06,3
1499,2018-07-06,4
1500,2013-07-30,5
1500,2014-07-30,4
1500,2015-07-30,5
1500,2016-07-29,3
1500,2017-07-31,5
1500,2018-07-31,2
1500,2019-07-31,4
1501,2017-03-17,3
1501,2018-03-19,3
1501,2019-03-19,4
1502,2013-11-19,3
1502,2014-11-19,3
1502,2015-11-19,4
1502,2016-11-18,3
1502,2017-11-20,3
1502,2018-11-20,3
1503,2010-12-21,3
1503,2011-12-21,3
1503,2012-12-20,3
1503,2013-12-20,3
1503,2014-12-22,3
1503,2015-12-22,3
1503,2016-12-21,4
1503,2017-12-21,4
1503,2018-12-21,3
1503,2019-12-23,4
1504,2016-07-07,1
1504,2017-07-07,4
1504,2018-07-09,4
1504,2019-07-09,3
1507,2017-10-13,3
1507,2018-10-15,4
1507,2019-10-15,4
1508,2017-08-22,3
1508,2018-08-22,4
1508,2019-08-22,2
1509,2015-09-28,3
1509,2016-09-27,2
1509,2017-09-27,4
1509,2018-09-27,3
1509,2019-09-27,3
1510,2017-12-25,2
1510,2018-12-25,3
1510,2019-12-25,4
1511,2019-09-12,3
1512,2012-12-13,4
1512,2013-12-13,4
1512,2014-12-15,3
1512,2015-12-15,4
1512,2016-12-14,2
1512,2017-12-14,3
1512,2018-12-14,3
1513,2018-06-19,4
1513,2019-06-19,4
1514,2019-05-22,5
1516,2011-12-20,5
1516,2012-12-19,2
1516,2013-12-19,3
1516,2014-12-19,3
1516,2015-12-21,4
1516,2016-12-20,3
1516,2017-12-20,2
1516,2018-12-20,4
1516,2019-12-20,4
1517,2017-02-06,3
1517,2018-02-06,3
1517,2019-02-06,3
1518,2018-02-26,5
1518,2019-02-26,2
1520,2015-04-17,3
1520,2016-04-18,4
1520,2017-04-18,4
1520,2018-04-18,3
1522,2016-02-02,2
1522,2017-02-01,4
1522,2018-02-01,3
1522,2019-02-01,5
1523,2019-04-17,2
1524,2017-06-07,4
1524,2018-06-07,3
1524,2019-06-07,2
1525,2019-02-20,3
1526,2017-07-24,3
1526,2018-07-24,3
1526,2019-07-24,4
1527,2015-05-04,3
1527,2016-05-03,4
1527,2017-05-03,3
1527,2018-05-03,3
1528,2018-06-25,2
1528,2019-06-25,2
1529,2018-02-23,4
1529,2019-02-25,5
1530,2004-01-26,3
1530,2005-01-25,3
1530,2006-01-25,3
1530,2007-01-25,5
1530,2008-01-25,3
1530,2009-01-26,3
1530,2010-01-26,3
1530,2011-01-26,3
1530,2012-01-26,3
1530,2013-01-25,2
1530,2014-01-27,3
1530,2015-01-27,3
1530,2016-01-27,3
1530,2017-01-26,3
1530,2018-01-26,4
1530,2019-01-28,3
1531,2012-03-07,4
1531,2013-03-07,3
1531,2014-03-07,2
1531,2015-03-09,4
1531,2016-03-08,2
1531,2017-03-08,2
1531,2018-03-08,3
1531,2019-03-08,3
1532,2018-04-23,4
1532,2019-04-23,3
1533,2018-10-26,4
1533,2019-10-28,3
1534,2015-01-26,2
1534,2016-01-26,3
1534,2017-01-25,3
1534,2018-01-25,2
1534,2019-01-25,2
1536,2014-12-09,2
1536,2015-12-09,4
1536,2016-12-08,3
1536,2017-12-08,4
1536,2018-12-10,4
1536,2019-12-10,4
1537,2010-04-12,3
1537,2011-04-12,3
1537,2012-04-11,3
1537,2013-04-11,2
1537,2014-04-11,3
1537,2015-04-13,5
1537,2016-04-12,3
1537,2017-04-12,2
1537,2018-04-12,3
1537,2019-04-12,2
1540,2015-12-09,4
1540,2016-12-08,4
1540,2017-12-08,3
1540,2018-12-10,5
1541,2018-07-02,4
1541,2019-07-02,2
1542,2005-02-23,3
1542,2006-02-23,2
1542,2007-02-23,3
1542,2008-02-25,4
1542,2009-02-24,3
1542,2010-02-24,3
1542,2011-02-24,3
1542,2012-02-24,3
1542,2013-02-25,3
1542,2014-02-25,3
1542,2015-02-25,2
1542,2016-02-25,2
1542,2017-02-24,2
1542,2018-02-26,3
1542,2019-02-26,4
1544,2015-11-30,4
1544,2016-11-29,3
1544,2017-11-29,4
1544,2018-11-29,3
1544,2019-11-29,5
1545,2014-07-17,3
1545,2015-07-17,3
1545,2016-07-18,4
1545,2017-07-18,4
1545,2018-07-18,3
1545,2019-07-18,4
1548,2013-10-15,3
1548,2014-10-15,4
1548,2015-10-15,3
1548,2016-10-14,3
1548,2017-10-16,4
1548,2018-10-16,3
1549,2015-12-21,3
1549,2016-12-20,2
1549,2017-12-20,4
1549,2018-12-20,4
1550,2014-05-26,3
1550,2015-05-26,4
1550,2016-05-25,3
1550,2017-05-25,4
1550,2018-05-25,4
1550,2019-05-27,3
1551,2019-04-12,3
1552,2016-04-20,2
1552,2017-04-20,2
1552,2018-04-20,3
1552,2019-04-22,2
1553,2017-03-06,2
1553,2018-03-06,5
1553,2019-03-06,4
1554,2018-08-10,3
1554,2019-08-12,3
1555,2014-02-07,2
1555,2015-02-09,5
1555,2016-02-09,3
1555,2017-02-08,4
1555,2018-02-08,3
1555,2019-02-08,4
1556,2010-11-09,4
1556,2011-11-09,3
1556,2012-11-08,3
1556,2013-11-08,4
1556,2014-11-10,4
1556,2015-11-10,3
1556,2016-11-09,3
1556,2017-11-09,4
1556,2018-11-09,2
1556,2019-11-11,2
1557,2015-08-21,3
1557,2016-08-22,2
1557,2017-08-22,3
1557,2018-08-22,3
1557,2019-08-22,3
1558,2014-01-20,4
1558,2015-01-20,2
1558,2016-01-20,2
1558,2017-01-19,4
1558,2018-01-19,3
1558,2019-01-21,3
1559,2015-03-30,3
1559,2016-03-29,5
1559,2017-03-29,3
1559,2018-03-29,3
1559,2019-03-29,4
1560,2017-06-19,2
1560,2018-06-19,3
1560,2019-06-19,3
1561,2014-07-03,4
1561,2015-07-03,2
1561,2016-07-04,3
1561,2017-07-04,5
1561,2018-07-04,4
1561,2019-07-04,3
1563,2018-08-27,4
1563,2019-08-27,4
1564,2015-08-31,3
1564,2016-08-30,3
1564,2017-08-30,3
1564,2018-08-30,3
1564,2019-08-30,4
1565,2018-04-16,3
1565,2019-04-16,4
1566,2008-12-18,3
1566,2009-12-18,4
1566,2010-12-20,4
1566,2011-12-20,4
1566,2012-12-19,3
1566,2013-12-19,3
1566,2014-12-19,3
1566,2015-12-21,4
1566,2016-12-20,3
1566,2017-12-20,3
1566,2018-12-20,4
1568,2009-10-12,3
1568,2010-10-12,3
1568,2011-10-12,3
1568,2012-10-11,4
1568,2013-10-11,2
1568,2014-10-13,4
1568,2015-10-13,4
1568,2016-10-12,5
1568,2017-10-12,5
1568,2018-10-12,5
1569,2014-10-03,3
1569,2015-10-05,4
1569,2016-10-04,3
1569,2017-10-04,5
1569,2018-10-04,4
1569,2019-10-04,4
1570,2016-01-01,4
1570,2017-01-02,3
1570,2018-01-02,4
1570,2019-01-02,3
1571,2018-01-12,5
1571,2019-01-14,3
1572,2009-05-28,4
1572,2010-05-28,1
1572,2011-05-30,3
1572,2012-05-29,4
1572,2013-05-29,4
1572,2014-05-29,4
1572,2015-05-29,3
